fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2017-03-04,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"8,8","2,3","4,9",Varias,"12,6",12:46,22,"5,3","21,1",23:52,,"996,3",Varias,"991,8",03
2017-03-04,5641X,ÉCIJA,SEVILLA,130,"10,4","30,4","6,6",03:40,"14,3",12:40,22,"6,4","20,0",11:30,,"1003,2",24,"992,0",11
2017-03-04,4148,VISO DEL MARQUÉS,CIUDAD REAL,778,"3,1","9,3","-0,3",04:00,"6,5",15:50,24,"1,9","12,2",01:00,,"925,5",24,"917,4",12
2017-03-04,1002Y,"BAZTAN, IRURITA ",NAVARRA,183,"7,0","1,5","2,3",20:40,"11,6",12:40,34,"1,1","11,7",13:10,,,,,
2017-03-04,6058I,ESTEPONA,MALAGA,11,"12,8","8,2","10,5",00:10,"15,1",23:59,25,"4,4","13,3",12:00,"0,0","1015,3",23,"1008,4",16
2017-03-04,9898,HUESCA AEROPUERTO,HUESCA,546,"7,0","0,8","3,0",06:40,"10,9",14:50,26,"2,8","14,4",02:30,"5,8","946,9",23,"930,7",01
2017-03-04,9569A,CALANDA,TERUEL,466,"8,4","0,0","4,0",22:00,"12,7",15:00,27,"3,9","24,2",02:00,,"958,3",23,"944,3",00
2017-03-04,1505,LUGO AEROPUERTO,LUGO,445,"6,0","6,2","2,0",03:40,"10,0",12:50,20,"3,6","12,2",23:30,"4,7","957,5",21,"952,1",03
2017-03-04,2661,"LEÓN, VIRGEN DEL CAMINO",LEON,916,"3,1","0,0","-1,4",,"7,6",,,,,,,,,,
2017-03-04,7096B,HELLÍN,ALBACETE,605,"4,6","4,7","2,2",06:30,"7,0",08:50,23,"1,9","16,9",01:10,,"942,7",24,"934,1",01
2017-03-04,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,27,"13,3","15,7","9,0",23:53,"17,6",16:20,21,"7,8","20,0",10:49,"2,6","1016,0",Varias,"1006,1",10
2017-03-04,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,254,"9,8","0,0","5,8",21:50,"13,9",14:50,27,"4,4","17,2",09:30,"9,3","981,9",24,"969,1",01
2017-03-04,8019,ALICANTE/ALACANT AEROPUERTO,ALICANTE,43,"10,8","0,6","7,0",05:26,"14,7",10:40,24,"2,5","12,5",03:14,,"1011,4",Varias,"1004,3",00
2017-03-04,8500A,"CASTELLÓN DE LA PLANA, ALMAZORA",CASTELLON,43,"12,2",,"8,1",23:50,"16,2",12:00,28,"3,3","12,5",08:40,"8,1","1008,2",Varias,"994,1",00
2017-03-04,5796,MORÓN DE LA FRONTERA,SEVILLA,87,"11,8","18,8","7,7",23:59,"15,9",14:30,21,"5,3","17,8",10:20,"0,3","1008,4",24,"998,2",Varias
2017-03-04,5972X,SAN FERNANDO,CADIZ,28,"14,3","8,7","12,1",02:40,"16,5",15:50,22,"6,9","20,8",08:30,,"1015,3",24,"1006,2",Varias
2017-03-04,3463X,TRUJILLO,CACERES,503,"6,5","1,5","1,8",02:00,"11,2",17:10,28,"2,2","7,2",16:40,,,,,
2017-03-04,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,240,"8,0","2,6","3,5",03:50,"12,5",14:50,25,"1,4","7,8",22:00,,,,,
2017-03-04,0076,BARCELONA AEROPUERTO,BARCELONA,4,"11,3",Ip,"6,6",05:54,"16,0",15:26,25,"8,3","22,2",04:22,"6,4","1011,4",Varias,"987,7",02
2017-03-04,4061X,QUINTANAR DE LA ORDEN,TOLEDO,691,"3,7","2,7","0,9",05:40,"6,5",17:00,25,"1,1","7,5",00:10,,"935,6",24,"927,0",Varias
2017-03-04,3110C,BUITRAGO DEL LOZOYA,MADRID,1026,"2,4","0,1","-1,5",06:10,"6,2",14:00,28,"1,9","11,1",01:50,,"891,5",23,"882,9",01
2017-03-04,9990X,"NAUT ARAN, ARTIES ",LLEIDA,1161,"4,2","0,0","-0,6",23:59,"8,9",12:50,23,"0,6","8,6",01:00,,,,,
2017-03-04,8325X,POLINYÀ DE XÚQUER,VALENCIA,12,"11,6","0,0","8,8",Varias,"14,5",12:30,29,"2,8","17,2",02:30,,,,,
2017-03-04,2867,SALAMANCA AEROPUERTO,SALAMANCA,790,"4,0","0,0","-1,3",06:00,"9,4",15:23,99,"3,6","10,8",Varias,"9,1","922,1",Varias,"914,6",05
2017-03-04,B346X,PORRERES,ILLES BALEARS,120,"10,5","0,8","7,2",23:59,"13,8",12:40,26,"6,4","20,3",07:30,,,,,
2017-03-04,2235U,CERVERA DE PISUERGA,PALENCIA,1140,"2,5","0,2","-3,2",04:00,"8,2",15:20,,,,,"6,8","879,9",23,"871,3",04
2017-03-04,1221D,PUERTO DE PAJARES,ASTURIAS,1480,"0,0","0,7","-2,9",00:30,"2,9",15:20,88,"2,8","11,7",23:59,,,,,
2017-03-04,2775X,VILLARDECIERVOS,ZAMORA,850,"4,4","0,0","-0,2",01:40,"9,0",14:40,21,"3,9","11,7",14:50,"6,7","914,2",24,"907,0",02
2017-03-04,9981A,TORTOSA,TARRAGONA,50,"12,5","0,0","7,0",23:59,"18,0",15:50,30,"2,2","25,0",04:20,"9,6","1007,1",24,"988,9",00
2017-03-04,3434X,NAVALMORAL DE LA MATA,CACERES,269,"8,0","0,6","2,6",02:40,"13,5",15:50,28,"1,7","8,3",20:30,"4,9","984,0",24,"976,6",07
2017-03-04,1041A,ZUMAIA,GIPUZKOA,28,"10,6","2,2","7,3",12:50,"14,0",11:50,31,"5,3","23,3",12:10,,,,,
2017-03-04,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"9,8","4,7","7,0",12:35,"12,7",13:50,27,"5,8","17,5",12:24,"4,5","1010,2",23,"999,3",04
2017-03-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,6","13,3","2,4",03:00,"8,9",14:50,26,"1,7","11,1",00:10,,"952,6",24,"942,6",10
2017-03-04,C629X,"MOGÁN, PUERTO",LAS PALMAS,10,"18,4","0,0","14,7",06:10,"22,0",18:40,99,"3,1","6,9",Varias,,,,,
2017-03-04,4386B,LLERENA,BADAJOZ,655,"6,5","9,0","3,1",00:10,"9,9",15:30,16,"4,4","15,3",09:10,"0,4","941,4",24,"929,4",09
2017-03-04,4452,BADAJOZ AEROPUERTO,BADAJOZ,185,"8,8","1,8","5,6",01:20,"11,9",16:30,09,"3,1","9,4",10:20,"1,2","994,7",24,"983,7",08
2017-03-04,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,55,"17,2","0,1","15,2",03:50,"19,1",13:20,30,"5,8","15,6",16:10,,,,,
2017-03-04,3391,SOTILLO DE LA ADRADA,AVILA,630,"6,5","0,0","1,7",04:50,"11,3",16:00,30,"1,4","8,1",03:20,,,,,
2017-03-04,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,750,"5,0","15,0","1,8",03:00,"8,2",15:00,26,"1,9","13,6",00:40,,"930,5",24,"920,6",11
2017-03-04,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"4,8","2,6","1,5",07:00,"8,2",13:20,33,"3,1","11,4",14:30,,,,,
2017-03-04,9576C,BUJARALOZ,ZARAGOZA,357,"8,0","0,0","3,9",23:50,"12,1",15:00,28,"5,8","22,8",01:00,,"969,5",24,"953,8",01
2017-03-04,3111D,SOMOSIERRA,MADRID,1450,"-0,3","11,7","-4,2",07:00,"3,6",14:40,24,"0,8","11,1",03:10,,"853,0",23,"843,8",01
2017-03-04,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,15,"18,0","0,0","15,8",05:00,"20,3",15:10,31,"5,3","17,2",01:50,,"1021,0",10,"1018,0",05
2017-03-04,3013,MOLINA DE ARAGÓN,GUADALAJARA,1062,"2,2","0,0","-1,6",22:50,"6,1",15:30,25,"2,8","13,1",Varias,"4,2","892,6",24,"881,4",00
2017-03-04,8293X,XÀTIVA,VALENCIA,88,"9,6","0,4","5,0",23:59,"14,2",11:50,24,"4,4","18,9",01:40,"3,3","1004,5",24,"994,8",01
2017-03-04,0372C,PORQUERES,GIRONA,157,"8,8","0,2","2,1",23:59,"15,5",14:30,17,"2,2","13,3",02:10,,,,,
2017-03-04,5704B,CAZALLA DE LA SIERRA,SEVILLA,550,"8,6","12,6","3,5",01:00,"13,6",12:40,99,"3,3","8,3",Varias,,"953,2",24,"942,0",10
2017-03-04,1437O,MONTE IROITE,A CORUÑA,685,"5,6","17,5","2,4",01:30,"8,7",12:50,88,"6,9","19,7",23:50,,,,,
2017-03-04,5038X,CAZORLA,JAEN,813,,,,,,,18,"1,7","13,3",13:20,,"928,5",24,"919,0",14
2017-03-04,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,64,"17,2","0,0","11,9",04:32,"22,4",16:23,07,"5,6","12,8",18:34,"11,0","1014,0",Varias,"1010,9",06
2017-03-04,8414A,VALENCIA AEROPUERTO,VALENCIA,56,"9,5","0,0","5,8",23:04,"13,2",14:43,25,"6,1","22,8",01:57,"5,5","1007,0",Varias,"995,5",00
2017-03-04,1735X,XINZO DE LIMIA,OURENSE,616,"3,7","0,8","-1,2",01:40,"8,6",15:50,26,"2,8","8,6",14:40,,,,,
2017-03-04,5270B,JAÉN,JAEN,580,"8,8","32,2","5,2",Varias,"12,3",14:40,99,"1,4","17,5",Varias,"0,8","949,8",24,"939,2",12
2017-03-04,9563X,CASTELLFORT,CASTELLON,1220,"3,6","0,0","0,1",Varias,"7,1",14:50,,,,,,,,,
2017-03-04,1700X,"CARBALLIÑO, O",OURENSE,400,"6,0","2,8","1,1",01:20,"10,9",13:50,17,"1,7","7,8",17:40,,,,,
2017-03-04,3526X,CORIA,CACERES,313,"7,3","0,4","2,0",00:10,"12,6",16:40,26,"2,5","7,5",15:50,"3,5","979,0",23,"971,1",07
2017-03-04,1387,A CORUÑA,A CORUÑA,58,"10,0","1,2","6,6",01:30,"13,4",13:00,22,"5,0","17,5",22:50,"5,7","1000,8",19,"996,1",03
2017-03-04,9381I,CALAMOCHA,TERUEL,890,"5,0","0,0","0,8",22:00,"9,2",16:00,29,"3,1","13,3",04:30,"7,2","911,5",24,"899,6",01
2017-03-04,4121,CIUDAD REAL,CIUDAD REAL,628,"3,7","9,8","1,1",11:40,"6,3",15:50,26,"1,9","10,8",00:10,"0,1","943,9",24,"936,5",07
2017-03-04,8177A,CHINCHILLA,ALBACETE,880,"1,4","3,3","-0,2",07:00,"2,9",10:10,30,"3,9","19,2",00:40,,"912,4",Varias,"903,5",02
2017-03-04,1183X,LLANES,ASTURIAS,10,"9,6","0,4","6,3",02:40,"12,9",12:40,32,"5,3","21,4",12:40,"4,5","1007,8",22,"999,5",04
2017-03-04,8368U,TERUEL,TERUEL,900,"5,0","0,0","0,4",23:59,"9,5",13:30,30,"2,5","11,7",02:40,"8,9","909,7",24,"897,9",00
2017-03-04,8178D,ALBACETE,ALBACETE,674,"3,4","4,8","2,2",06:37,"4,6",17:20,26,"1,7","14,7",01:30,"0,6","938,2",24,"929,8",03
2017-03-04,1055B,LEKEITIO,BIZKAIA,12,"9,0","1,8","5,9",10:00,"12,0",14:40,31,"4,2","26,9",11:50,,"1004,8",24,"994,5",04
2017-03-04,8416Y,VALENCIA,VALENCIA,11,"10,8","0,0","8,5",07:00,"13,2",13:40,25,"3,9","17,5",01:50,,,,,
2017-03-04,5783,SEVILLA AEROPUERTO,SEVILLA,34,"13,2","20,5","9,0",Varias,"17,5",14:30,22,"6,4","19,7",10:47,"2,4","1015,0",Varias,"1002,9",10
2017-03-04,6205X,TORROX,MALAGA,3,"12,8","11,9","10,9",00:10,"14,8",17:50,,,,,,"1016,6",12,"1008,1",22
2017-03-04,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,32,"18,3","0,0","16,7",05:30,"19,9",13:54,34,"8,3","15,3",10:31,"7,8","1020,3",Varias,"1017,5",06
2017-03-04,1400,FISTERRA,A CORUÑA,230,"9,4","2,6","7,1",00:10,"11,8",23:59,21,"8,9","22,2",21:50,"5,4","981,8",24,"976,7",03
2017-03-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"13,0","0,3","9,3",06:40,"16,7",15:50,23,"3,3","13,1",14:20,,"1011,6",24,"1004,3",16
2017-03-04,5530E,GRANADA AEROPUERTO,GRANADA,567,"9,4","4,6","5,4",01:10,"13,4",15:49,99,"5,3","17,5",Varias,"0,0","950,3",Varias,"942,2",13
2017-03-04,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,25,"18,6","0,0","13,4",05:40,"23,9",15:50,01,"1,7","6,1",16:10,,"1023,2",01,"1019,5",16
2017-03-04,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"18,6","0,0","14,4",Varias,"22,7",14:04,32,"6,4","15,0",12:03,"8,9","1020,2",Varias,"1017,2",04
2017-03-04,6084X,FUENGIROLA,MALAGA,8,"13,2","13,5","11,4",01:10,"15,0",Varias,31,"2,5","16,1",13:10,,"1015,4",24,"1008,8",16
2017-03-04,1078I,GÜEÑES,BIZKAIA,208,"6,8","2,2","2,2",06:30,"11,4",16:40,27,"1,9","15,8",12:30,,"983,5",22,"973,9",03
2017-03-04,9208E,ARAGÜÉS DEL PUERTO,HUESCA,1040,"1,9","5,4","-1,0",22:30,"4,8",15:10,,,,,,"893,7",24,"880,0",01
2017-03-04,9019B,"VALDERREDIBLE, POLIENTES   ",CANTABRIA,720,"4,8","0,0","-0,3",02:30,"9,9",15:50,23,"3,3","10,6",09:30,,,,,
2017-03-04,2946X,SAELICES EL CHICO,SALAMANCA,680,"4,6","0,0","-1,1",05:30,"10,4",16:00,26,"2,2","8,6",16:00,"4,5","935,4",23,"927,6",07
2017-03-04,1549,PONFERRADA,LEON,534,"6,6","2,2","2,6",07:10,"10,7",16:10,29,"1,9","8,3",09:50,"4,3","947,5",23,"940,4",04
2017-03-04,3100B,ARANJUEZ,MADRID,540,"5,9","0,0","1,1",23:00,"10,7",16:00,27,"1,7","11,4",04:50,,,,,
2017-03-04,4147X,VALDEPEÑAS,CIUDAD REAL,700,"3,9","10,6","1,5",11:00,"6,3",17:00,21,"1,7","12,2",00:10,"0,5","934,7",23,"927,1",15
2017-03-04,2400E,AUTILLA DEL PINO,PALENCIA,874,"3,6","0,0","-1,7",05:00,"9,0",15:10,26,"7,8","13,6",02:50,,,,,
2017-03-04,5000C,CEUTA,CEUTA,87,"13,8","0,4","11,5",00:00,"16,2",11:00,21,"4,4","17,2",13:10,"5,6","1007,5",24,"1000,1",15
2017-03-04,9051,MEDINA DE POMAR,BURGOS,580,"6,4","0,0","1,5",04:30,"11,2",13:00,23,"2,2","11,4",10:30,"7,6","942,9",24,"934,0",03
2017-03-04,7275C,YECLA,MURCIA,640,"5,0","2,6","1,7",06:50,"8,2",10:40,28,"1,9","16,7",02:10,"3,3","940,9",24,"932,6",01
2017-03-04,2298,PALACIOS DE LA SIERRA,BURGOS,1080,,,,,,,,,,,"0,3",,,,
2017-03-04,3168D,GUADALAJARA,GUADALAJARA,721,"5,1",Ip,"0,4",07:10,"9,8",16:10,25,"2,8","11,7",01:50,"9,2","929,6",24,"920,5",00
2017-03-04,9585,LA MOLINA,GIRONA,1703,"-1,8","27,0","-6,5",23:50,"2,8",14:30,,,,,"3,9","820,9",23,"804,4",03
2017-03-04,2462,PUERTO DE NAVACERRADA,MADRID,1894,"-4,9","3,8","-8,0",06:40,"-1,8",15:00,27,"2,8","17,5",00:40,"2,1","805,9",24,"796,6",04
2017-03-04,2630X,PUERTO DE SAN ISIDRO,LEON,1510,"-3,5","2,2","-8,3",06:00,"1,3",16:40,31,"3,6","14,7",12:00,"2,6","841,0",24,"833,2",05
2017-03-04,B278,"PALMA DE MALLORCA, AEROPUERTO",ILLES BALEARS,8,"10,8",Ip,"7,4",23:58,"14,2",12:07,26,"10,6","24,7",Varias,"5,7","1012,7",24,"1001,5",02
2017-03-04,3298X,SAN PABLO DE LOS MONTES,TOLEDO,917,"2,6","1,1","0,1",04:50,"5,2",17:00,20,"3,3","17,2",00:10,,,,,
2017-03-04,4244X,HERRERA DEL DUQUE,BADAJOZ,447,"7,6","3,8","3,6",09:30,"11,5",14:50,26,"1,7","13,6",01:00,"2,2","964,5",24,"956,2",11
2017-03-04,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"4,2","0,0","-0,7",Varias,"9,1",15:30,26,"5,8","13,9",01:30,"7,4","915,2",24,"907,2",00
2017-03-04,7178I,MURCIA,MURCIA,61,"11,0","0,4","6,9",07:00,"15,2",14:10,22,"2,2","11,9",01:20,"2,5","1009,0",24,"1001,6",00
2017-03-04,B434X,PORTOCOLOM  ,ILLES BALEARS,17,"11,8","2,4","9,8",23:30,"13,9",13:30,27,"8,3","22,2",04:30,"6,3","1010,5",24,"999,9",03
2017-03-04,2444,ÁVILA,AVILA,1130,"2,9",Ip,"-1,6",05:10,"7,4",15:30,27,"3,3","9,4",00:30,"9,4","885,5",24,"877,4",05
2017-03-04,6302A,ABLA,ALMERIA,885,"10,6","0,0","4,4",01:50,"16,9",15:40,34,"1,4","11,1",14:00,,"905,9",24,"897,0",16
2017-03-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"5,0",Ip,"0,4",05:10,"9,5",15:55,24,"3,3","15,6",00:50,"6,7","935,0",24,"926,4",00
2017-03-04,2030,SORIA,SORIA,1082,"2,6","0,4","-0,8",06:50,"6,1",16:30,28,"3,9","16,4",02:30,"3,9","888,6",24,"878,2",03
2017-03-04,4560Y,ALAJAR,HUELVA,572,"9,2","19,6","4,5",00:10,"13,9",14:50,35,"3,9","11,9",14:10,,"950,3",24,"938,9",08
2017-03-04,1050J,ELGOIBAR,GIPUZKOA,120,"7,6","2,0","3,7",07:00,"11,4",12:00,32,"0,8","14,4",12:20,,"995,6",22,"985,5",03
2017-03-04,0149X,MANRESA,BARCELONA,291,"8,4","0,2","4,0",23:59,"12,8",15:40,29,"5,8","18,9",08:20,"5,5","977,0",24,"957,8",03
2017-03-04,8309X,UTIEL,VALENCIA,758,"4,1","0,0","0,8",23:59,"7,4",16:10,26,"5,6","19,7",02:40,"4,2","926,8",24,"916,7",00
2017-03-04,1393,CABO VILAN,A CORUÑA,50,"9,4","2,9","6,8",00:10,"12,0",14:00,20,"6,9","18,3",23:10,,,,,
2017-03-04,1495,VIGO AEROPUERTO,PONTEVEDRA,261,"7,3","17,2","3,4",07:45,"11,2",15:10,99,"4,2","9,7",Varias,,"981,5",Varias,"975,4",03
2017-03-04,1249X,OVIEDO,ASTURIAS,336,"8,4","0,2","5,1",07:00,"11,8",13:40,27,"4,2","14,7",10:30,"6,3","969,1",22,"961,9",03
2017-03-04,5582A,LOJA,GRANADA,594,"10,9","7,0","6,1",01:00,"15,7",12:40,23,"3,1","16,9",11:50,,"947,3",24,"937,1",12
2017-03-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,9","0,7","8,9",04:40,"16,9",17:10,22,"2,8","18,1",14:00,"3,1","1016,1",24,"1008,6",15
2017-03-04,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"18,6","0,0","14,4",05:58,"22,9",14:31,36,"6,9","15,0",01:24,"6,0","1019,1",Varias,"1016,2",05
2017-03-04,3576X,VALENCIA DE ALCÁNTARA,CACERES,445,"7,6","0,8","3,7",Varias,"11,6",16:50,23,"2,2","8,9",00:20,,"963,6",23,"954,1",Varias
2017-03-04,2870,SALAMANCA,SALAMANCA,775,"5,3","0,0","0,0",07:10,"10,6",14:30,23,"2,5","9,2",00:20,,"925,7",23,"918,2",05
2017-03-04,9201K,JACA,HUESCA,823,"3,1","2,4","-0,8",22:40,"7,0",14:10,33,"3,1","14,7",17:00,,,,,
2017-03-04,1351,ESTACA DE BARES,A CORUÑA,80,"8,9","6,0","5,1",08:00,"12,7",13:40,26,"12,2","28,9",23:30,"4,3","996,1",20,"990,5",02
2017-03-04,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"-3,0",,"-6,3",06:30,"0,4",15:50,27,"4,2","17,2",00:20,,"842,8",24,"833,2",00
2017-03-04,1631E,A POBRA DE TRIVES,OURENSE,840,"4,7","2,8","0,0",00:10,"9,4",13:00,25,"3,3","12,5",14:10,"4,1","914,5",23,"907,7",Varias
2017-03-04,7012C,CARTAGENA,MURCIA,17,"13,0","0,4","11,1",23:59,"14,9",17:00,24,"3,3","15,0",00:10,,,,,
2017-03-04,1057B,MACHICHACO,BIZKAIA,93,,"5,8",,,,,30,"5,6","26,4",11:40,,,,,
2017-03-04,C229J,PÁJARA,LAS PALMAS,15,"17,2","0,0","14,3",06:30,"20,0",11:40,01,"3,3","16,9",00:30,,"1022,0",11,"1018,6",05
2017-03-04,3338,ROBLEDO DE CHAVELA,MADRID,790,"3,4","0,0","-1,2",06:30,"8,1",15:50,88,"1,4","6,9",01:40,,"930,7",24,"922,7",Varias
2017-03-04,2374X,CARRIÓN DE LOS CONDES,PALENCIA,830,"4,8","0,0","-1,4",05:00,"11,1",13:50,21,"1,9","10,0",09:10,"5,2","916,8",23,"908,5",04
2017-03-04,6332X,CARBONERAS,ALMERIA,16,"13,2","0,0","9,2",04:40,"17,2",15:40,,,,,"3,2","1010,6",24,"1004,0",16
2017-03-04,1484C,PONTEVEDRA,PONTEVEDRA,108,"8,6","9,8","4,2",06:00,"13,1",12:30,15,"2,2","6,9",22:00,"6,3","997,5",24,"991,5",03
2017-03-04,0252D,ARENYS DE MAR,BARCELONA,74,"10,1","0,0","5,1",23:50,"15,1",13:50,16,"2,2","16,7",01:10,,,,,
2017-03-04,5911A,GRAZALEMA,CADIZ,913,"5,8","88,2","3,6",01:00,"7,9",16:40,27,"2,2","16,1",01:10,,"912,3",24,"904,2",09
2017-03-04,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"6,6","2,8","2,3",03:41,"10,8",14:07,19,"3,3","12,8",22:16,"4,8","967,1",24,"961,6",03
2017-03-04,0201D,BARCELONA,BARCELONA,6,"12,9","0,0","8,5",06:00,"17,3",15:20,29,"5,3","19,7",02:50,,,,,
2017-03-04,9091O,FORONDA-TXOKIZA,ARABA/ALAVA,513,"5,5","2,0","1,6",07:00,"9,4",16:45,34,"4,7","13,3",13:22,"7,5","950,9",24,"941,7",04
2017-03-04,3365A,TALAVERA DE LA REINA,TOLEDO,372,"6,6","0,0","1,7",06:30,"11,4",16:20,,,,,,"972,6",Varias,"965,3",Varias
2017-03-04,5298X,ANDÚJAR,JAEN,202,"7,0","27,5","4,4",03:30,"9,6",17:00,26,"1,4","8,9",01:40,,"993,3",24,"983,5",14
2017-03-04,6000A,MELILLA,MELILLA,52,"15,7","0,0","9,0",06:40,"22,4",14:00,20,"2,5","10,8",14:10,"7,0","1010,0",24,"1003,9",14
2017-03-04,5973,CÁDIZ,CADIZ,2,"14,8","10,1","12,6",03:00,"16,9",16:20,21,"6,9","17,8",08:30,,"1018,8",24,"1009,3",09
2017-03-04,2916A,VITIGUDINO,SALAMANCA,769,"5,1","0,0","-1,1",07:00,"11,3",14:00,24,"3,1","10,3",21:40,"7,3","924,5",23,"917,1",Varias
2017-03-04,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1860,"-4,6","3,4","-6,9",07:10,"-2,2",15:20,25,"2,5","22,2",04:20,"0,4","814,5",Varias,"805,2",04
2017-03-04,9771C,LLEIDA,LLEIDA,185,"9,0","0,0","4,8",22:20,"13,2",15:30,27,"6,4","24,7",02:58,"7,3","988,6",24,"970,2",03
2017-03-04,9390,DAROCA,ZARAGOZA,779,"5,4","0,0","0,9",22:10,"9,8",16:06,24,"2,5","13,6",02:50,"9,3","922,6",24,"911,8",00
2017-03-04,2614,ZAMORA,ZAMORA,656,"6,0","0,0","1,4",07:20,"10,6",14:20,26,"1,9","7,8",01:10,"7,9","936,4",23,"929,5",04
2017-03-04,1208H,"GIJÓN, PUERTO",ASTURIAS,5,"11,1","0,3","8,2",06:00,"14,0",15:10,,,,,"6,6","1007,8",22,"1001,0",04
2017-03-04,1037Y,ZUMARRAGA,GIPUZKOA,420,"4,7","3,5","1,1",05:10,"8,3",12:00,30,"2,5","15,3",13:40,,"960,1",22,"950,1",03
2017-03-04,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,381,"8,9","12,0","4,8",00:30,"13,0",14:10,01,"4,2","9,7",15:10,"3,1","973,6",24,"960,6",08
2017-03-04,8523X,VINARÒS,CASTELLON,111,"12,0","0,0","5,6",22:50,"18,5",13:30,27,"1,7","13,6",03:40,,,,,
2017-03-04,9001D,REINOSA,CANTABRIA,870,"3,4","0,0","-2,5",04:40,"9,4",13:40,24,"3,3","10,6",23:00,,"908,7",22,"900,1",04
2017-03-04,8096,CUENCA,CUENCA,948,"3,8",Ip,"0,6",05:30,"7,1",14:50,34,"2,2","13,3",05:30,"4,5","906,3",24,"896,6",00
2017-03-04,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,"12,7","0,1","9,3",05:02,"16,1",Varias,99,"6,9","17,5",Varias,"1,9","1011,8",24,"1006,8",16
2017-03-04,1542,PUERTO DE LEITARIEGOS,ASTURIAS,1530,"-1,4","16,0","-4,0",00:50,"1,1",23:59,32,"3,6","16,1",01:50,"0,8","839,2",Varias,"831,9",04
2017-03-04,1111X,SANTANDER,CANTABRIA,52,"9,4","0,6","6,6",09:00,"12,1",14:00,30,"5,3","25,3",08:30,"5,5","1002,6",21,"993,2",04
2017-03-04,4642E,"HUELVA, RONDA ESTE",HUELVA,19,"14,2","11,0","10,2",03:45,"18,2",14:06,24,"5,8","16,7",08:23,"5,7","1016,6",24,"1003,7",08
2017-03-04,2422,VALLADOLID,VALLADOLID,735,"5,4",Ip,"0,7",07:20,"10,1",15:30,25,"3,6","12,2",00:50,"7,2","927,8",23,"920,0",00
2017-03-04,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"16,9","0,0","14,1",04:56,"19,7",17:47,04,"7,5","16,4",16:51,"9,0","1019,4",01,"1016,4",05
2017-03-04,9091R,VITORIA GASTEIZ AEROPUERTO,ARABA/ALAVA,513,"5,5","1,8","0,9",06:51,"10,1",16:38,34,"4,7","13,3",13:22,"6,5","951,2",Varias,"941,5",03
2017-03-04,4549Y,AYAMONTE,HUELVA,2,"15,4","5,2","10,2",00:30,"20,6",13:30,23,"5,8","18,9",06:50,,"1017,8",24,"1004,6",07
2017-03-04,3130C,SIGÜENZA,GUADALAJARA,1005,,"0,0",,,,,,,,,"3,5",,,,
2017-03-04,2737E,LAGUNAS DE SOMOZA,LEON,1020,"0,3","0,1","-4,0",03:50,"4,6",16:00,99,"3,3","12,8",Varias,,"895,2",24,"887,1",01
2017-03-04,1210X,CABO PEÑAS,ASTURIAS,100,"9,4","0,0","6,5",09:30,"12,4",14:50,27,"5,0","20,8",11:10,,,,,
2017-03-04,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"11,4","2,8","8,8",21:33,"14,0",12:47,24,"8,3","26,4",01:19,"3,9","1011,3",Varias,"1002,5",00
2017-03-04,C439J,GÜÍMAR,STA. CRUZ DE TENERIFE,115,"17,0","0,0","10,7",07:50,"23,3",15:40,,,,,,"1008,9",10,"1005,2",04
2017-03-04,3469A,CÁCERES,CACERES,394,"7,0","1,4","3,1",01:20,"10,8",17:00,20,"3,1","10,6",03:55,"4,1","970,5",24,"961,5",08
2017-03-04,8050X,JÁVEA/ XÀBIA,ALICANTE,15,"10,0","0,0","6,5",21:30,"13,4",10:20,25,"4,7","15,0",03:40,"1,8","1012,5",24,"1003,9",00
